id,name,city,room_type,host_type,badges,price_str,price_eur,rating_str,rating,nb_reviews,is_new_listing,person_capacity,latitude,longitude
RGVtYW5kU3RheUxpc3Rpbmc6MTYwNjU5NDE2OTA1ODkzODg1Mw==,Fabuleux proche Paris & métro ligne 14,Saint-Ouen,Appartement,Particulier,,2 095 €,2095.0,"5,0 (18)",5.0,18.0,False,,48.9084,2.3389
RGVtYW5kU3RheUxpc3Rpbmc6ODAzNTkyMzYzODk3MTMzMjQ3,Sublime 165 m2 avec immense terrasse et 5 chambres,Paris,Appartement,Particulier,,2 828 €,2828.0,"4,88 (17)",4.88,17.0,False,,48.86531564084579,2.376999062948746
RGVtYW5kU3RheUxpc3Rpbmc6MTYyODMyNTI3MDI4NDU0NTk2OA==,"Studio terrasse – Neuilly, immeuble de standing",Neuilly-sur-Seine,Appartement,Particulier,Annulation gratuite,839 €,839.0,Nouveau,,,True,,48.8868,2.2739
RGVtYW5kU3RheUxpc3Rpbmc6MTQyNjgwNzUyMzUwNDI5Mjg0Nw==,Collections NoChichi - 3BDR/10PAX - St-Sulpice II,Paris,Appartement,Professionnel,,5 458 €,5458.0,"4,96 (25)",4.96,25.0,False,,48.8473,2.322
RGVtYW5kU3RheUxpc3Rpbmc6MTIyMzA3NTMyMTk2MzQ5MzgwNw==,Suites FL by Sweett | Suite Junior avec balcon,Paris,Appartement,Professionnel,,,,"4,88 (163)",4.88,163.0,False,,48.87772,2.29062
RGVtYW5kU3RheUxpc3Rpbmc6MTY2NTg0NjY2NzAzNTM3OTQzNA==,"Appart 86m² avec balcons, parking, au calme.",Paris,Appartement,Professionnel,Annulation gratuite,1 241 €,1241.0,Nouveau,,,True,,48.8351,2.3549
RGVtYW5kU3RheUxpc3Rpbmc6MTI2MjQ4MzA0Nzg0NjQxMjgwOQ==,Studio près des Champs-Élysées – Self Check-in,Paris,Appartement,Particulier,Annulation gratuite,,,"4,76 (111)",4.76,111.0,False,,48.87551581612771,2.303096030276466
RGVtYW5kU3RheUxpc3Rpbmc6MTE4MDUzNTMxODMwNjY1Mzg5NQ==,Joli appartement à Montmartre,Paris,Appartement,Particulier,Annulation gratuite,770 €,770.0,,,,False,,48.89147,2.34331
RGVtYW5kU3RheUxpc3Rpbmc6MTU5NzI1NTY4NjU4ODU2NjM1MA==,Le Corbusier Apartment  Saint Germain des Prés,Paris,Appartement,Particulier,Annulation gratuite,1 469 €,1469.0,,,,False,,48.8525,2.33041
RGVtYW5kU3RheUxpc3Rpbmc6NjA3MTU4OTYyMzY4NTQ5MjI2,De l’autre côté,Paris,Appartement,Particulier,Annulation gratuite,706 €,706.0,"4,86 (101)",4.86,101.0,False,,48.85426,2.28801
RGVtYW5kU3RheUxpc3Rpbmc6Mzg3NDg4NzE=,Hôtel Acadia_Chambre Double,Paris,Boutique-hôtel,Professionnel,Annulation gratuite,,,"4,74 (966)",4.74,966.0,False,,48.87243,2.34335
RGVtYW5kU3RheUxpc3Rpbmc6MTIwMzcyNDU2NTA4ODM2MjkzMg==,Appartement élégant (Montmartre),Paris,Appartement,Professionnel,Annulation gratuite,1 022 €,1022.0,"4,96 (68)",4.96,68.0,False,,48.8929,2.3434
RGVtYW5kU3RheUxpc3Rpbmc6MTE0Nzc3MTczOTY2NTMwNTg0OQ==,Chambre à l'Etage - Metro Muette,Paris,Appartement,Particulier,Annulation gratuite,414 €,414.0,"4,73 (40)",4.73,40.0,False,,48.857713595154245,2.2749516572063997
RGVtYW5kU3RheUxpc3Rpbmc6OTEwNzkzMjY4MjY2MjIxMjUw,"Paris in Love - Jaccuzi, terrasse, cinéma, Netflix",Paris,Appartement,Particulier,Annulation gratuite,1 016 €,1016.0,"4,95 (62)",4.95,62.0,False,,48.8293,2.3719
RGVtYW5kU3RheUxpc3Rpbmc6MTY1MDYzMTM1NTMzNzkxMzUxNw==,Charmant studio à Paris – Louvre,Paris,Appartement,Professionnel,Annulation gratuite,1 029 €,1029.0,Nouveau,,,True,,48.86577,2.33429
RGVtYW5kU3RheUxpc3Rpbmc6MTYyODIyNDIzMzM2OTM5MjQyNw==,Élégant 80m² avec jardin – Arc de Triomphe - 2BR,Paris,Appartement,Professionnel,Annulation gratuite,,,Nouveau,,,True,,48.87412,2.29085
RGVtYW5kU3RheUxpc3Rpbmc6MTY0NDgwNDg2MzQ3MTM1MTEwMw==,Elégant duplex avec terrasse aux portes de Paris,Boulogne-Billancourt,Appartement,Particulier,Annulation gratuite,1 250 €,1250.0,"4,67 (3)",4.67,3.0,False,,48.83617,2.25311
RGVtYW5kU3RheUxpc3Rpbmc6MTU1MDc2MTU5NDEwNDA5MTI5Mg==,Suite lumineuse près de la place de la Bastille/du Marais,Paris,Chambre d'hôtes,Particulier,Annulation gratuite,913 €,913.0,"5,0 (4)",5.0,4.0,False,,48.85351,2.36996
RGVtYW5kU3RheUxpc3Rpbmc6MTI5NzA1MjYwNzg5MDc4NzI0Mg==,Studio moderne et cosy,Meudon,Appartement,Particulier,Annulation gratuite,476 €,476.0,"4,79 (123)",4.79,123.0,False,,48.8185,2.2388
RGVtYW5kU3RheUxpc3Rpbmc6MjM4OTY3NTE=,Appartement de luxe près des Champs-Élysées 401,Paris,Appartement,Professionnel,Annulation gratuite,1 268 €,1268.0,"4,96 (91)",4.96,91.0,False,,48.8784,2.2846
RGVtYW5kU3RheUxpc3Rpbmc6MTczODIxODE=,Montmartre - Chambre double avec BALCON !,Paris,Chambre d'hôtel,Professionnel,Annulation gratuite,969 €,969.0,"4,56 (118)",4.56,118.0,False,,48.88569,2.33571
RGVtYW5kU3RheUxpc3Rpbmc6MTM1MTU4Mjk0NDE0MDgzODE4Mw==,Luxe Neuf • Parking Privé •Gare en Face •5mn Paris,Maisons-Alfort,Appartement,Particulier,Annulation gratuite,517 €,517.0,"4,95 (60)",4.95,60.0,False,,48.7896,2.4357
RGVtYW5kU3RheUxpc3Rpbmc6MTY1MjE5MzEyNDQwODM5ODMwMw==,Charmant Studio Paris 15e Proche Tour Eiffel,Paris,Appartement,Professionnel,Annulation gratuite,811 €,811.0,Nouveau,,,True,,48.84525,2.30406
RGVtYW5kU3RheUxpc3Rpbmc6MTU1MzU0MTc4Njc2OTQ3NDA0NA==,chambre bien situer au coeur de Paris,Paris,Chambre d'hôtes,Particulier,Annulation gratuite,670 €,670.0,"4,88 (17)",4.88,17.0,False,,48.85536,2.32286
RGVtYW5kU3RheUxpc3Rpbmc6MTYyOTYwMTczNTg3MTkyNTY3NQ==,Appartement 2 chambres central,Paris,Appartement,Professionnel,Annulation gratuite,,,Nouveau,,,True,,48.84706,2.37692
RGVtYW5kU3RheUxpc3Rpbmc6MTQ4MzM3ODAyNDQ2MDcyOTI0Mw==,Chic Double – Confort et calme à République - 045,Paris,Hôtel,Professionnel,Annulation gratuite,,,"4,88 (58)",4.88,58.0,False,,48.87092,2.36906
RGVtYW5kU3RheUxpc3Rpbmc6OTM2MjI3NTI0NzE4NzI2Mjkx,Chambre privée dans le 13eme/Place d’Italie,Paris,Chambre,,Annulation gratuite,706 €,706.0,"4,96 (54)",4.96,54.0,False,,48.83102529585339,2.36138219868655
RGVtYW5kU3RheUxpc3Rpbmc6MTU3MzI3MDYwNTg1NDQ5OTI2OA==,Appartement d’exception – 3BR – Arc de Triomphe,Paris,Appartement,Professionnel,Annulation gratuite,,,"5,0 (6)",5.0,6.0,False,,48.8774,2.2882
RGVtYW5kU3RheUxpc3Rpbmc6MTY1MjM3NjU1NDcxMzkyNDgyMA==,"Emplacement, emplacement, emplacement – 1 chambre près du Louvre",Paris,Appartement,Professionnel,Annulation gratuite,1 819 €,1819.0,Nouveau,,,True,,48.8602,2.3444
RGVtYW5kU3RheUxpc3Rpbmc6MTY1MDc1NDQwMTI3Mzg3MzA4MQ==,Appartement Confort -1BR- 4P - Gare de l'Est,Paris,Appartement,Professionnel,Annulation gratuite,,,Nouveau,,,True,,48.87778216210892,2.3519933608730565
RGVtYW5kU3RheUxpc3Rpbmc6MTY0MjU5NDM3OTMyMDAyMzEzNA==,Appartement de 78 m² à Neuilly-sur-Seine,Neuilly-sur-Seine,Appartement,Professionnel,Annulation gratuite,1 498 €,1498.0,Nouveau,,,True,,48.8799,2.2791
RGVtYW5kU3RheUxpc3Rpbmc6MTYyNzA5MTk0MjkxNDY2MTU1Ng==,Élégant appartement ensoleillé avec balcon près du parc Monceau,Paris,Appartement,Particulier,Annulation gratuite,1 609 €,1609.0,"5,0 (4)",5.0,4.0,False,,48.88284,2.31693
RGVtYW5kU3RheUxpc3Rpbmc6MTU5NzI4NjU3ODIxMzUwNTU1OA==,Appartement privé près de la tour Eiffel - Beaugrenelle,Paris,Hébergement,Particulier,Annulation gratuite,881 €,881.0,,,,False,,48.8478,2.2867
RGVtYW5kU3RheUxpc3Rpbmc6ODM4MjE0MjYxMTIyNDUzNTI3,Appartement cosy Paris La Défense Arena.,Courbevoie,Chambre,,Annulation gratuite,756 €,756.0,"5,0 (30)",5.0,30.0,False,,48.8967,2.2362
RGVtYW5kU3RheUxpc3Rpbmc6MTE4NTU4MDU2NDQyMDg2Mjk3OQ==,Studio cosy et agréable en centre ville de Paris,Paris,Appartement,Particulier,Annulation gratuite,688 €,688.0,"4,89 (153)",4.89,153.0,False,,48.8804,2.3595
RGVtYW5kU3RheUxpc3Rpbmc6MTY0OTM1NTM3MTAxNjA1MzY5NQ==,Appartement avec terrasse rare près de la gare Montparnasse et de la Tour Montparnasse,Paris,Appartement,Particulier,Annulation gratuite,1 162 €,1162.0,Nouveau,,,True,,48.83551,2.32206
RGVtYW5kU3RheUxpc3Rpbmc6MTYwMzU0ODQ2NzM5NDA4NzY1NQ==,Appartement cosy Paris 20e,Paris,Appartement,Particulier,Annulation gratuite,1 600 €,1600.0,,,,False,,48.8528,2.40549
RGVtYW5kU3RheUxpc3Rpbmc6MTQ5OTM5NzE3MzQ3NjUzNjc5Mw==,Chambre privée. Chic et lumineuse,Paris,Chambre,,,469 €,469.0,"4,93 (68)",4.93,68.0,False,,48.8362,2.39935
RGVtYW5kU3RheUxpc3Rpbmc6MTM1ODcyMzA=,Chambre pour 2p dans une maison près de la Défense,Courbevoie,Chambre,,,345 €,345.0,"4,81 (226)",4.81,226.0,False,,48.90088,2.24544
RGVtYW5kU3RheUxpc3Rpbmc6MTU5MzU0MzczNjAyNjAzNjA4OA==,Chambre la Défense/Engie/U arena/Paris,La Garenne-Colombes,Hébergement,Particulier,,328 €,328.0,"5,0 (12)",5.0,12.0,False,,48.9015,2.2326
RGVtYW5kU3RheUxpc3Rpbmc6MTY0ODc0NTczMzQ0NDkxMDcyOQ==,Studio design proche de l’Arc de Triomphe,Paris,Appartement,Particulier,,893 €,893.0,Nouveau,,,True,,48.88429,2.29279
RGVtYW5kU3RheUxpc3Rpbmc6MTEwNTg1NjMyMjMyNjMwODE5OA==,Les Papeteries • Charmant appartement à Nanterre,Nanterre,Appartement,Particulier,,576 €,576.0,"5,0 (55)",5.0,55.0,False,,48.90286,2.19724
RGVtYW5kU3RheUxpc3Rpbmc6MTA5MDczODI1MTM1MDg4MTMzOA==,Studio parisien sous les toits,Paris,Appartement,Particulier,,758 €,758.0,"4,86 (49)",4.86,49.0,False,,48.84567,2.34033
RGVtYW5kU3RheUxpc3Rpbmc6MTU4NDg1NTM5NTIxOTYwMTUxNQ==,Studio numéro 9,Pantin,Appartement,Professionnel,,583 €,583.0,"4,88 (41)",4.88,41.0,False,,48.89462,2.39994
RGVtYW5kU3RheUxpc3Rpbmc6MTUwNTU4ODU5NTA5MTMwMTg2MQ==,"Loft design et confortable, Montparnasse",Paris,Appartement,Particulier,,,,"4,97 (30)",4.97,30.0,False,,48.8318,2.3232
RGVtYW5kU3RheUxpc3Rpbmc6MTQyNTQ1MTExMDIwMTc5MjA2NQ==,Charmant 2 pièces tout équipé,Paris,Appartement,Particulier,,699 €,699.0,"4,98 (45)",4.98,45.0,False,,48.82275,2.34826
RGVtYW5kU3RheUxpc3Rpbmc6MTMxMzQ5MzA=,Chambre d'hôte de Paris - Chambre Rive Gauche,Paris,Chambre,,,715 €,715.0,"4,97 (344)",4.97,344.0,False,,48.8275,2.3461
RGVtYW5kU3RheUxpc3Rpbmc6MTYzOTkxOTE5NDQyNTI0OTQ2NA==,Refuge dans le Marais à Paris,Paris,Appartement,Particulier,,800 €,800.0,Nouveau,,,True,,48.85962,2.35846
RGVtYW5kU3RheUxpc3Rpbmc6Njg2MDk5NjkwMTI5ODc5Nzc4,Luxe Paris Arc de Triomphe/Champs-Elysées,Paris,Appartement,Particulier,,1 130 €,1130.0,"4,74 (146)",4.74,146.0,False,,48.8761,2.2961
